timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1475950791262,313,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-348,text,true,,157,141,141,313,0
1475950791279,302,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-351,text,true,,157,140,140,302,0
1475950791263,320,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-349,text,true,,157,139,139,320,0
1475950791308,281,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-354,text,true,,157,139,139,281,0
1475950791337,255,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-357,text,true,,157,139,139,255,0
1475950791334,259,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-355,text,true,,157,138,138,259,0
1475950791348,248,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-358,text,true,,157,137,137,248,0
1475950791361,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-360,text,true,,157,137,137,245,0
1475950791367,247,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-361,text,true,,157,138,138,247,0
1475950791359,255,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-359,text,true,,157,137,137,255,0
1475950791374,250,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-362,text,true,,157,137,137,250,0
1475950791380,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-365,text,true,,157,136,136,245,0
1475950791336,295,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-356,text,true,,157,135,135,295,0
1475950791378,270,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-364,text,true,,157,136,136,270,0
1475950791381,268,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-363,text,true,,157,135,135,268,0
1475950791382,272,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-366,text,true,,157,136,136,272,0
1475950791386,271,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-369,text,true,,157,137,137,271,0
1475950791388,271,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-370,text,true,,157,136,136,271,0
1475950791385,280,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-368,text,true,,157,135,135,280,0
1475950791383,283,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-367,text,true,,157,135,135,283,0
1475950791392,280,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-371,text,true,,157,140,140,280,0
1475950791398,284,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-375,text,true,,157,145,145,284,0
1475950791396,286,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-374,text,true,,157,145,145,286,0
1475950791399,295,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-376,text,true,,157,151,151,295,0
1475950791394,300,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-372,text,true,,157,151,151,300,0
1475950791405,300,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-379,text,true,,157,156,156,300,0
1475950791304,403,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-353,text,true,,157,156,156,403,0
1475950791410,299,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-378,text,true,,157,156,156,299,0
1475950791394,324,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-373,text,true,,157,161,161,324,0
1475950791428,300,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-382,text,true,,157,163,163,300,0
1475950791402,336,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-377,text,true,,157,163,163,336,0
1475950791422,319,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-381,text,true,,157,162,162,319,0
1475950791440,302,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-384,text,true,,157,161,161,302,0
1475950791414,329,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-380,text,true,,157,160,160,329,0
1475950791435,316,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-383,text,true,,157,160,160,316,0
1475950791449,303,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-385,text,true,,157,159,159,303,0
1475950791456,307,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-387,text,true,,157,160,160,307,0
1475950791454,309,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-386,text,true,,157,160,160,309,0
1475950791461,312,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-390,text,true,,157,159,159,312,0
1475950791457,316,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-388,text,true,,157,159,159,316,0
1475950791459,315,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-389,text,true,,157,159,159,315,0
1475950791466,314,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-393,text,true,,157,160,160,314,0
1475950791462,324,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-391,text,true,,157,161,161,324,0
1475950791471,319,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-396,text,true,,157,163,163,319,0
1475950791469,322,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-395,text,true,,157,163,163,322,0
1475950791472,324,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-397,text,true,,157,164,164,324,0
1475950791476,326,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-400,text,true,,157,168,168,326,0
1475950791474,331,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-398,text,true,,157,168,168,331,0
