timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1475951553034,228,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-680,text,true,,157,149,149,228,0
1475951553030,238,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-676,text,true,,157,152,152,238,0
1475951553032,243,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-678,text,true,,157,157,157,243,0
1475951553036,239,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-682,text,true,,157,157,157,239,0
1475951553038,237,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-683,text,true,,157,157,157,237,0
1475951553035,241,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-681,text,true,,157,154,154,241,0
1475951553039,239,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-684,text,true,,157,155,155,239,0
1475951553040,243,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-685,text,true,,157,157,157,243,0
1475951553042,241,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-687,text,true,,157,156,156,241,0
1475951553042,242,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-686,text,true,,157,156,156,242,0
1475951553043,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-688,text,true,,157,159,159,245,0
1475951553048,241,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-692,text,true,,157,159,159,241,0
1475951553050,243,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-694,text,true,,157,162,162,243,0
1475951553047,247,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-691,text,true,,157,161,161,247,0
1475951553051,246,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-695,text,true,,157,163,163,246,0
1475951553049,249,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-693,text,true,,157,163,163,249,0
1475951553045,256,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-689,text,true,,157,165,165,256,0
1475951553054,248,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-697,text,true,,157,165,165,248,0
1475951553053,249,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-696,text,true,,157,165,165,249,0
1475951553056,248,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-698,text,true,,157,166,166,248,0
1475951553046,258,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-690,text,true,,157,166,166,258,0
1475951553057,251,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-699,text,true,,157,167,167,251,0
1475951553062,250,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-704,text,true,,157,169,169,250,0
1475951553068,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-709,text,true,,157,169,169,245,0
1475951553063,254,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-705,text,true,,157,170,170,254,0
1475951553067,250,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-708,text,true,,157,170,170,250,0
1475951553076,242,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-716,text,true,,157,168,168,242,0
1475951553058,262,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-701,text,true,,157,167,167,262,0
1475951553078,242,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-717,text,true,,157,167,167,242,0
1475951553069,253,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-710,text,true,,157,165,165,253,0
1475951553087,237,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-724,text,true,,157,164,164,237,0
1475951553084,240,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-722,text,true,,157,164,164,240,0
1475951553083,242,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-721,text,true,,157,163,163,242,0
1475951553082,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-720,text,true,,157,164,164,245,0
1475951553089,239,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-726,text,true,,157,164,164,239,0
1475951553093,239,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-729,text,true,,157,162,162,239,0
1475951553088,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-725,text,true,,157,162,162,245,0
